X1,Y1,X2,Y2,X3,Y3,X4,Y4
26.94571,160,26.94571,125.44,26.94571,-688.12207,,
26.96571,142.5,26.96571,125.29,26.96571,-705.47205,,
26.98571,135,26.98571,125.15,26.98571,-712.83203,,
27.00571,102.5,27.00571,125,27.00571,-745.18207,,
27.02571,137.5,27.02571,125,27.02571,-710.18207,,
27.04571,125,27.04571,125,27.04571,-722.68207,,
27.06571,115,27.06571,125,27.06571,-732.68207,,
27.08571,142.5,27.08571,125,27.08571,-705.18207,,
27.10571,110,27.10571,125,27.10571,-737.68207,,
27.12571,127.5,27.12571,125,27.12571,-720.18207,,
27.14571,170,27.14571,125,27.14571,-677.68207,,
27.16571,130,27.16571,125,27.16571,-717.68207,,
27.18571,132.5,27.18571,125,27.18571,-715.18207,,
27.20571,142.5,27.20571,125,27.20571,-705.18207,,
27.22571,132.5,27.22571,125,27.22571,-715.18207,,
27.24571,132.5,27.24571,125,27.24571,-715.18207,,
27.26571,130,27.26571,125,27.26571,-717.68207,,
27.28571,107.5,27.28571,125,27.28571,-740.18207,,
27.30571,112.5,27.30571,125,27.30571,-735.18207,,
27.32571,125,27.32571,125,27.32571,-722.68207,,
27.34571,137.5,27.34571,125,27.34571,-710.18207,,
27.36571,160,27.36571,125,27.36571,-687.68207,,
27.38571,117.5,27.38571,125,27.38571,-730.18207,,
27.40571,120,27.40571,125,27.40571,-727.68207,,
27.42571,150,27.42571,125,27.42571,-697.68207,,
27.44571,150,27.44571,125,27.44571,-697.68207,,
27.46571,122.5,27.46571,125,27.46571,-725.18207,,
27.48571,127.5,27.48571,125,27.48571,-720.18207,,
27.50571,135,27.50571,125,27.50571,-712.68207,,
27.52571,147.5,27.52571,125,27.52571,-700.18207,,
27.54571,117.5,27.54571,125,27.54571,-730.18207,,
27.56571,165,27.56571,125,27.56571,-682.68207,,
27.58571,150,27.58571,125,27.58571,-697.68207,,
27.60571,140,27.60571,125,27.60571,-707.68207,,
27.62571,125,27.62571,125,27.62571,-722.68207,,
27.64571,110,27.64571,125,27.64571,-737.68207,,
27.66571,130,27.66571,125,27.66571,-717.68207,,
27.68571,132.5,27.68571,125,27.68571,-715.18207,,
27.70571,150,27.70571,125,27.70571,-697.68207,,
27.72571,167.5,27.72571,125,27.72571,-680.18207,,
27.74571,152.5,27.74571,125,27.74571,-695.18207,,
27.76571,137.5,27.76571,125,27.76571,-710.18207,,
27.78571,172.5,27.78571,125,27.78571,-675.18207,,
27.80571,142.5,27.80571,125,27.80571,-705.18207,,
27.82571,157.5,27.82571,125,27.82571,-690.18207,,
27.84571,190,27.84571,125,27.84571,-657.68207,,
27.86571,192.5,27.86571,125,27.86571,-655.18207,,
27.88571,185,27.88571,125,27.88571,-662.68207,,
27.90571,215,27.90571,125,27.90571,-632.68207,,
27.92571,332.5,27.92571,125,27.92571,-515.18207,,
27.94571,320,27.94571,125,27.94571,-527.68207,,
27.96571,350,27.96571,125,27.96571,-497.68207,,
27.98571,337.5,27.98571,125,27.98571,-510.18207,,
28.00571,332.5,28.00571,125,28.00571,-515.18207,,
28.02571,277.5,28.02571,125,28.02571,-570.18207,,
28.04571,242.5,28.04571,125,28.04571,-605.18207,,
28.06571,227.5,28.06571,125,28.06571,-620.18207,,
28.08571,182.5,28.08571,125,28.08571,-665.18207,,
28.10571,140,28.10571,125,28.10571,-707.68207,,
28.12571,172.5,28.12571,125,28.12571,-675.18207,,
28.14571,135,28.14571,125,28.14571,-712.68207,,
28.16571,132.5,28.16571,125,28.16571,-715.18207,,
28.18571,160,28.18571,125,28.18571,-687.68207,,
28.20571,127.5,28.20571,125,28.20571,-720.18207,,
28.22571,142.5,28.22571,125,28.22571,-705.18207,,
28.24571,102.5,28.24571,125,28.24571,-745.18207,,
28.26571,130,28.26571,125,28.26571,-717.68207,,
28.28571,115,28.28571,125,28.28571,-732.68207,,
28.30571,152.5,28.30571,125,28.30571,-695.18207,,
28.32571,140,28.32571,125,28.32571,-707.68207,,
28.34571,130,28.34571,125,28.34571,-717.68207,,
28.36571,92.5,28.36571,125,28.36571,-755.18207,,
28.38571,152.5,28.38571,124.82,28.38571,-695.00208,,
28.40571,127.5,28.40571,124.64,28.40571,-719.82208,,
28.42571,150,28.42571,124.46,28.42571,-697.14203,,
28.44571,95,28.44571,124.29,28.44571,-751.97205,,
28.46571,130,28.46571,124.11,28.46571,-716.79205,,
28.48571,115,28.48571,123.93,28.48571,-731.61206,,
28.50571,117.5,28.50571,123.75,28.50571,-728.93207,,
28.52571,117.5,28.52571,123.57,28.52571,-728.75208,,
28.54571,127.5,28.54571,123.39,28.54571,-718.57208,,
28.56571,145,28.56571,123.21,28.56571,-700.89203,,
28.58571,102.5,28.58571,123.04,28.58571,-743.22205,,
28.60571,120,28.60571,122.86,28.60571,-725.54205,,
28.62571,95,28.62571,122.68,28.62571,-750.36206,,
28.64571,115,28.64571,122.5,28.64571,-730.18207,,
28.66571,137.5,28.66571,122.32,28.66571,-707.50208,,
28.68571,137.5,28.68571,122.14,28.68571,-707.32208,,
28.70571,140,28.70571,121.96,28.70571,-704.64203,,
28.72571,125,28.72571,121.79,28.72571,-719.47205,,
28.74571,117.5,28.74571,121.61,28.74571,-726.79205,,
28.76571,117.5,28.76571,121.43,28.76571,-726.61206,,
28.78571,140,28.78571,121.25,28.78571,-703.93207,,
28.80571,122.5,28.80571,121.07,28.80571,-721.25208,,
28.82571,117.5,28.82571,120.89,28.82571,-726.07208,,
28.84571,150,28.84571,120.71,28.84571,-693.39203,,
28.86571,127.5,28.86571,120.54,28.86571,-715.72205,,
28.88571,105,28.88571,120.36,28.88571,-738.04205,,
28.90571,145,28.90571,120.18,28.90571,-697.86206,,
28.92571,152.5,28.92571,120,28.92571,-690.18207,,
28.94571,122.5,28.94571,119.82,28.94571,-720.00208,,
28.96571,127.5,28.96571,119.64,28.96571,-714.82208,,
28.98571,142.5,28.98571,119.46,28.98571,-699.64203,,
29.00571,130,29.00571,119.29,29.00571,-711.97205,,
29.02571,125,29.02571,119.11,29.02571,-716.79205,,
29.04571,137.5,29.04571,118.93,29.04571,-704.11206,,
29.06571,110,29.06571,118.75,29.06571,-731.43207,,
29.08571,137.5,29.08571,118.57,29.08571,-703.75208,,
29.10571,130,29.10571,118.39,29.10571,-711.07208,,
29.12571,100,29.12571,118.21,29.12571,-740.89203,,
29.14571,122.5,29.14571,118.04,29.14571,-718.22205,,
29.16571,137.5,29.16571,117.86,29.16571,-703.04205,,
29.18571,125,29.18571,117.68,29.18571,-715.36206,,
29.20571,122.5,29.20571,117.5,29.20571,-717.68207,,
29.22571,130,29.22571,117.32,29.22571,-710.00208,,
29.24571,97.5,29.24571,117.14,29.24571,-742.32208,,
29.26571,120,29.26571,116.96,29.26571,-719.64203,,
29.28571,117.5,29.28571,116.79,29.28571,-721.97205,,
29.30571,127.5,29.30571,116.61,29.30571,-711.79205,,
29.32571,137.5,29.32571,116.43,29.32571,-701.61206,,
29.34571,122.5,29.34571,116.25,29.34571,-716.43207,,
29.36571,135,29.36571,116.07,29.36571,-703.75208,,
29.38571,130,29.38571,115.89,29.38571,-708.57208,,
29.40571,110,29.40571,115.71,29.40571,-728.39203,,
29.42571,125,29.42571,115.54,29.42571,-713.22205,,
29.44571,127.5,29.44571,115.36,29.44571,-710.54205,,
29.46571,92.5,29.46571,115.18,29.46571,-745.36206,,
29.48571,125,29.48571,115,29.48571,-712.68207,,
29.50571,105,29.50571,114.82,29.50571,-732.50208,,
29.52571,122.5,29.52571,114.64,29.52571,-714.82208,,
29.54571,115,29.54571,114.46,29.54571,-722.14203,,
29.56571,112.5,29.56571,114.29,29.56571,-724.47205,,
29.58571,125,29.58571,114.11,29.58571,-711.79205,,
29.60571,122.5,29.60571,113.93,29.60571,-714.11206,,
29.62571,100,29.62571,113.75,29.62571,-736.43207,,
29.64571,105,29.64571,113.57,29.64571,-731.25208,,
29.66571,120,29.66571,113.39,29.66571,-716.07208,,
29.68571,130,29.68571,113.21,29.68571,-705.89203,,
29.70571,127.5,29.70571,113.04,29.70571,-708.22205,,
29.72571,132.5,29.72571,112.86,29.72571,-703.04205,,
29.74571,110,29.74571,112.68,29.74571,-725.36206,,
29.76571,112.5,29.76571,112.5,29.76571,-722.68207,,
29.78571,110,29.78571,112.32,29.78571,-725.00208,,
29.80571,117.5,29.80571,112.14,29.80571,-717.32208,,
29.82571,105,29.82571,111.96,29.82571,-729.64203,,
29.84571,110,29.84571,111.79,29.84571,-724.47205,,
29.86571,117.5,29.86571,111.61,29.86571,-716.79205,,
29.88571,125,29.88571,111.43,29.88571,-709.11206,,
29.90571,97.5,29.90571,111.25,29.90571,-736.43207,,
29.92571,142.5,29.92571,111.07,29.92571,-691.25208,,
29.94571,125,29.94571,110.89,29.94571,-708.57208,,
29.96571,127.5,29.96571,110.71,29.96571,-705.89203,,
29.98571,115,29.98571,110.54,29.98571,-718.22205,,
30.00571,115,30.00571,110.36,30.00571,-718.04205,,
30.02571,135,30.02571,110.18,30.02571,-697.86206,,
30.04571,105,30.04571,110,30.04571,-727.68207,,
30.06571,147.5,30.06571,109.82,30.06571,-685.00208,,
30.08571,125,30.08571,109.64,30.08571,-707.32208,,
30.10571,110,30.10571,109.46,30.10571,-722.14203,,
30.12571,145,30.12571,109.29,30.12571,-686.97205,,
30.14571,127.5,30.14571,109.11,30.14571,-704.29205,,
30.16571,142.5,30.16571,108.93,30.16571,-689.11206,,
30.18571,132.5,30.18571,108.75,30.18571,-698.93207,,
30.20571,100,30.20571,108.57,30.20571,-731.25208,,
30.22571,105,30.22571,108.39,30.22571,-726.07208,,
30.24571,122.5,30.24571,108.21,30.24571,-708.39203,,
30.26571,127.5,30.26571,108.04,30.26571,-703.22205,,
30.28571,130,30.28571,107.86,30.28571,-700.54205,,
30.30571,142.5,30.30571,107.68,30.30571,-687.86206,,
30.32571,87.5,30.32571,107.5,30.32571,-742.68207,,
30.34571,92.5,30.34571,107,30.34571,-737.18207,,
30.36571,95,30.36571,106.5,30.36571,-734.18207,,
30.38571,135,30.38571,106,30.38571,-693.68207,,
30.40571,115,30.40571,107.62,30.40571,-715.30206,,
30.42571,132.5,30.42571,107.19,30.42571,-697.37207,,
30.44571,132.5,30.44571,106.75,30.44571,-696.93207,,
30.46571,132.5,30.46571,106.33,30.46571,-696.51208,,
30.48571,120,30.48571,105.9,30.48571,-708.58203,,
30.50571,112.5,30.50571,106.57,30.50571,-716.75208,,
30.52571,77.5,30.52571,106.18,30.52571,-751.36206,,
30.54571,117.5,30.54571,106.52,30.54571,-711.70203,,
30.56571,120,30.56571,106.86,30.56571,-709.54205,,
30.58571,117.5,30.58571,107.21,30.58571,-712.39203,,
30.60571,125,30.60571,107.57,30.60571,-705.25208,,
30.62571,120,30.62571,107.93,30.62571,-710.61206,,
30.64571,127.5,30.64571,108.3,30.64571,-703.48206,,
30.66571,135,30.66571,108.68,30.66571,-696.36206,,
30.68571,127.5,30.68571,109.07,30.68571,-704.25208,,
30.70571,127.5,30.70571,109.47,30.70571,-704.65204,,
30.72571,100,30.72571,109.88,30.72571,-732.56207,,
30.74571,130,30.74571,112.45,30.74571,-705.13208,,
30.76571,122.5,30.76571,112.95,30.76571,-713.13208,,
30.78571,147.5,30.78571,113.47,30.78571,-688.65204,,
30.80571,147.5,30.80571,114.01,30.80571,-689.19208,,
30.82571,125,30.82571,115.63,30.82571,-713.31207,,
30.84571,110,30.84571,116.24,30.84571,-728.92206,,
30.86571,117.5,30.86571,116.88,30.86571,-722.06207,,
30.88571,97.5,30.88571,117.54,30.88571,-742.72205,,
30.90571,97.5,30.90571,118.23,30.90571,-743.41205,,
30.92571,130,30.92571,118.95,30.92571,-711.63208,,
30.94571,125,30.94571,119.71,30.94571,-717.39203,,
30.96571,135,30.96571,120.5,30.96571,-708.18207,,
30.98571,167.5,30.98571,121.34,30.98571,-676.52203,,
31.00571,160,31.00571,122.22,31.00571,-684.90204,,
31.02571,137.5,31.02571,123.15,31.02571,-708.33203,,
31.04571,142.5,31.04571,124.14,31.04571,-704.32208,,
31.06571,137.5,31.06571,125.19,31.06571,-710.37207,,
31.08571,162.5,31.08571,126.31,31.08571,-686.49207,,
31.10571,157.5,31.10571,127.5,31.10571,-692.68207,,
31.12571,127.5,31.12571,128.78999,31.12571,-723.97205,,
31.14571,135,31.14571,130.16,31.14571,-717.84204,,
31.16571,135,31.16571,131.64999,31.16571,-719.33203,,
31.18571,137.5,31.18571,133.25999,31.18571,-718.44208,,
31.20571,150,31.20571,135.00999,31.20571,-707.69208,,
31.22571,172.5,31.22571,136.91,31.22571,-687.09204,,
31.24571,180,31.24571,139,31.24571,-681.68207,,
31.26571,180,31.26571,141.3,31.26571,-683.98206,,
31.28571,172.5,31.28571,143.85001,31.28571,-694.03204,,
31.30571,155,31.30571,146.67999,31.30571,-714.36206,,
31.32571,170,31.32571,149.84,31.32571,-702.52203,,
31.34571,185,31.34571,153.39999,31.34571,-691.08203,,
31.36571,185,31.36571,157.42,31.36571,-695.10205,,
31.38571,230,31.38571,162.00999,31.38571,-654.69208,,
31.40571,187.5,31.40571,167.28999,31.40571,-702.47205,,
31.42571,215,31.42571,173.44,31.42571,-681.12207,,
31.44571,215,31.44571,180.73,31.44571,-688.41205,,
31.46571,202.5,31.46571,189.61,31.46571,-709.79205,,
31.48571,252.5,31.48571,200.92,31.48571,-671.10205,,
31.50571,297.5,31.50571,216.19,31.50571,-641.37207,,
31.52571,295,31.52571,238.21001,31.52571,-665.89209,,
31.54571,310,31.54571,271.66,31.54571,-684.34204,,
31.56571,355,31.56571,323.64999,31.56571,-691.33203,,
31.58571,462.5,31.58571,403.76999,31.58571,-663.95203,,
31.60571,527.5,31.60571,522.87,31.60571,-718.05206,,
31.62571,617.5,31.62571,690.46002,31.62571,-795.64209,,
31.64571,787.5,31.64571,910.78003,31.64571,-845.9621,,
31.66571,977.5,31.66571,1178.32996,31.66571,-923.51202,,
31.68571,1285,31.68571,1473.21997,31.68571,-910.90204,,
31.70571,1652.5,31.70571,1757.25,31.70571,-827.43207,,
31.72571,2162.5,31.72571,1976.65002,31.72571,-536.83209,,
31.74571,2210,31.74571,2085.04004,31.74571,-597.72211,,
31.76571,2135,31.76571,2074.69995,31.76571,-662.38202,,
31.78571,2027.5,31.78571,1971.68994,31.78571,-666.87201,,
31.80571,1585,31.80571,1803.16003,31.80571,-940.8421,,
31.82571,1417.5,31.82571,1587.84998,31.82571,-893.03204,,
31.84571,1267.5,31.84571,1350.80005,31.84571,-805.98212,,
31.86571,1152.5,31.86571,1126.17004,31.86571,-696.35211,,
31.88571,792.5,31.88571,944.60999,31.88571,-874.79205,,
31.90571,730,31.90571,826.63,31.90571,-819.31207,,
31.92571,655,31.92571,784.51001,31.92571,-852.19208,,
31.94571,660,31.94571,824.48999,31.94571,-887.17206,,
31.96571,752.5,31.96571,946.54999,31.96571,-916.73206,,
31.98571,950,31.98571,1142.46997,31.98571,-915.15204,,
32.00571,1147.5,32.00571,1392.56006,32.00571,-967.74213,,
32.02571,1620,32.02571,1661.94995,32.02571,-764.63202,,
32.04571,1850,32.04571,1898.67004,32.04571,-771.35211,,
32.06571,2127.5,32.06571,2045.77002,32.06571,-640.95209,,
32.08571,2205,32.08571,2073.92993,32.08571,-591.612,,
32.10571,1957.5,32.10571,1997.34998,32.10571,-762.53204,,
32.12571,1787.5,32.12571,1846.08997,32.12571,-781.27203,,
32.14571,1580,32.14571,1639.96997,32.14571,-782.65204,,
32.16571,1382.5,32.16571,1396.13,32.16571,-736.31207,,
32.18571,985,32.18571,1141.60999,32.18571,-879.29205,,
32.20571,710,32.20571,905.16998,32.20571,-917.85205,,
32.22571,590,32.22571,705.03003,32.22571,-837.7121,,
32.24571,410,32.24571,547.23999,32.24571,-859.92206,,
32.26571,290,32.26571,430.10999,32.26571,-862.79205,,
32.28571,260,32.28571,347.38,32.28571,-810.06207,,
32.30571,257.5,32.30571,291.28,32.30571,-756.46204,,
32.32571,240,32.32571,254.11,32.32571,-736.79205,,
32.34571,210,32.34571,229.48,32.34571,-742.16205,,
32.36571,180,32.36571,212.74001,32.36571,-755.42206,,
32.38571,190,32.38571,200.8,32.38571,-733.48206,,
32.40571,205,32.40571,191.78999,32.40571,-709.47205,,
32.42571,197.5,32.42571,184.64,32.42571,-709.82208,,
32.44571,162.5,32.44571,178.77,32.44571,-738.95209,,
32.46571,180,32.46571,173.83,32.46571,-716.51208,,
32.48571,185,32.48571,169.61,32.48571,-707.29205,,
32.50571,152.5,32.50571,165.97,32.50571,-736.15204,,
32.52571,145,32.52571,162.81,32.52571,-740.49207,,
32.54571,115,32.54571,160.06,32.54571,-767.74207,,
32.56571,120,32.56571,157.64,32.56571,-760.32208,,
32.58571,117.5,32.58571,155.50999,32.58571,-760.69208,,
32.60571,125,32.60571,153.63,32.60571,-751.31207,,
32.62571,110,32.62571,151.96001,32.62571,-764.64209,,
32.64571,140,32.64571,149.98,32.64571,-732.66205,,
32.66571,195,32.66571,148.16,32.66571,-675.84204,,
32.68571,155,32.68571,146.48,32.68571,-714.16205,,
32.70571,162.5,32.70571,144.92999,32.70571,-705.11206,,
32.72571,167.5,32.72571,143.48,32.72571,-698.66205,,
32.74571,147.5,32.74571,142.14,32.74571,-717.32208,,
32.76571,162.5,32.76571,140.88,32.76571,-701.06207,,
32.78571,150,32.78571,139.69,32.78571,-712.37207,,
32.80571,157.5,32.80571,138.58,32.80571,-703.76208,,
32.82571,145,32.82571,137.52,32.82571,-715.20209,,
32.84571,115,32.84571,136.53,32.84571,-744.21204,,
32.86571,117.5,32.86571,135.58,32.86571,-740.76208,,
32.88571,122.5,32.88571,134.67999,32.88571,-734.86206,,
32.90571,115,32.90571,133.82001,32.90571,-741.50208,,
32.92571,117.5,32.92571,133,32.92571,-738.18207,,
32.94571,145,32.94571,132.21001,32.94571,-709.89209,,
32.96571,117.5,32.96571,131.46001,32.96571,-736.64209,,
32.98571,140,32.98571,130.73,32.98571,-713.41205,,
33.00571,115,33.00571,130.03999,33.00571,-737.72205,,
33.02571,110,33.02571,129.36,33.02571,-742.04205,,
33.04571,87.5,33.04571,128.71001,33.04571,-763.89209,,
33.06571,120,33.06571,125.97,33.06571,-728.65204,,
33.08571,125,33.08571,125.42,33.08571,-723.10205,,
33.10571,117.5,33.10571,124.89,33.10571,-730.07208,,
33.12571,100,33.12571,124.37,33.12571,-747.05206,,
33.14571,120,33.14571,122.81,33.14571,-725.49207,,
33.16571,107.5,33.16571,122.35,33.16571,-737.53204,,
33.18571,85,33.18571,121.89,33.18571,-759.57208,,
33.20571,105,33.20571,121.45,33.20571,-739.13208,,
33.22571,97.5,33.22571,121.02,33.22571,-746.20203,,
33.24571,137.5,33.24571,120.59,33.24571,-705.77203,,
33.26571,90,33.26571,120.17,33.26571,-752.85205,,
33.28571,117.5,33.28571,119.76,33.28571,-724.94208,,
33.30571,105,33.30571,119.35,33.30571,-737.03204,,
33.32571,90,33.32571,118.95,33.32571,-751.63208,,
33.34571,97.5,33.34571,118.56,33.34571,-743.74207,,
33.36571,102.5,33.36571,118.17,33.36571,-738.35205,,
33.38571,127.5,33.38571,117.79,33.38571,-712.97205,,
33.40571,105,33.40571,115.34,33.40571,-733.02203,,
33.42571,82.5,33.42571,115.02,33.42571,-755.20203,,
33.44571,117.5,33.44571,114.71,33.44571,-719.89203,,
33.46571,115,33.46571,114.4,33.46571,-722.08203,,
33.48571,112.5,33.48571,113.06,33.48571,-723.24207,,
33.50571,80,33.50571,112.78,33.50571,-755.46204,,
33.52571,95,33.52571,112.5,33.52571,-740.18207,,
33.54571,142.5,33.54571,112.22,33.54571,-692.40204,,
33.56571,125,33.56571,111.94,33.56571,-709.62207,,
33.58571,107.5,33.58571,111.67,33.58571,-726.85205,,
33.60571,100,33.60571,111.39,33.60571,-734.07208,,
33.62571,122.5,33.62571,111.11,33.62571,-711.29205,,
33.64571,97.5,33.64571,110.83,33.64571,-736.01208,,
33.66571,105,33.66571,110.56,33.66571,-728.24207,,
33.68571,142.5,33.68571,110.28,33.68571,-690.46204,,
33.70571,77.5,33.70571,110,33.70571,-755.18207,,
33.72571,110,33.72571,109.63,33.72571,-722.31207,,
33.74571,100,33.74571,109.25,33.74571,-731.93207,,
33.76571,110,33.76571,108.88,33.76571,-721.56207,,
33.78571,115,33.78571,108.51,33.78571,-716.19208,,
33.80571,105,33.80571,108.13,33.80571,-725.81207,,
33.82571,105,33.82571,107.76,33.82571,-725.44208,,
33.84571,107.5,33.84571,107.39,33.84571,-722.57208,,
33.86571,97.5,33.86571,107.01,33.86571,-732.19208,,
33.88571,105,33.88571,106.64,33.88571,-724.32208,,
33.90571,117.5,33.90571,106.27,33.90571,-711.45203,,
33.92571,105,33.92571,105.9,33.92571,-723.58203,,
33.94571,132.5,33.94571,105.52,33.94571,-695.70203,,
33.96571,130,33.96571,105.15,33.96571,-697.83203,,
33.98571,107.5,33.98571,104.78,33.98571,-719.96204,,
34.00571,112.5,34.00571,104.4,34.00571,-714.58203,,
34.02571,117.5,34.02571,104.03,34.02571,-709.21204,,
34.04571,92.5,34.04571,103.66,34.04571,-733.84204,,
34.06571,127.5,34.06571,103.28,34.06571,-698.46204,,
34.08571,112.5,34.08571,102.91,34.08571,-713.09204,,
34.10571,120,34.10571,102.54,34.10571,-705.22205,,
34.12571,140,34.12571,102.16,34.12571,-684.84204,,
34.14571,110,34.14571,101.79,34.14571,-714.47205,,
34.16571,107.5,34.16571,101.42,34.16571,-716.60205,,
34.18571,130,34.18571,101.04,34.18571,-693.72205,,
34.20571,85,34.20571,100.67,34.20571,-738.35205,,
34.22571,92.5,34.22571,100.3,34.22571,-730.48206,,
34.24571,102.5,34.24571,99.93,34.24571,-720.11206,,
34.26571,100,34.26571,99.55,34.26571,-722.23206,,
34.28571,90,34.28571,99.18,34.28571,-731.86206,,
34.30571,97.5,34.30571,98.81,34.30571,-723.99207,,
34.32571,122.5,34.32571,98.43,34.32571,-698.61206,,
34.34571,120,34.34571,98.06,34.34571,-700.74207,,
34.36571,122.5,34.36571,97.69,34.36571,-697.87207,,
34.38571,120,34.38571,97.31,34.38571,-699.99207,,
34.40571,97.5,34.40571,96.94,34.40571,-722.12207,,
34.42571,102.5,34.42571,96.57,34.42571,-716.75208,,
34.44571,92.5,34.44571,96.19,34.44571,-726.37207,,
34.46571,100,34.46571,95.82,34.46571,-718.50208,,
34.48571,90,34.48571,95.45,34.48571,-728.13208,,
34.50571,100,34.50571,95.07,34.50571,-717.75208,,
34.52571,92.5,34.52571,94.7,34.52571,-724.88208,,
34.54571,117.5,34.54571,94.33,34.54571,-699.51208,,
34.56571,75,34.56571,93.96,34.56571,-741.64203,,
34.58571,100,34.58571,93.58,34.58571,-716.26208,,
34.60571,77.5,34.60571,93.21,34.60571,-738.39203,,
34.62571,100,34.62571,92.84,34.62571,-715.52203,,
34.64571,77.5,34.64571,92.46,34.64571,-737.64203,,
34.66571,102.5,34.66571,92.09,34.66571,-712.27203,,
34.68571,117.5,34.68571,91.72,34.68571,-696.90204,,
34.70571,100,34.70571,91.34,34.70571,-714.02203,,
34.72571,122.5,34.72571,90.97,34.72571,-691.15204,,
34.74571,100,34.74571,90.6,34.74571,-713.28204,,
34.76571,110,34.76571,90.22,34.76571,-702.90204,,
34.78571,100,34.78571,89.85,34.78571,-712.53204,,
34.80571,87.5,34.80571,89.48,34.80571,-724.66205,,
34.82571,102.5,34.82571,89.1,34.82571,-709.28204,,
34.84571,107.5,34.84571,88.73,34.84571,-703.91205,,
34.86571,105,34.86571,88.36,34.86571,-706.04205,,
34.88571,90,34.88571,87.99,34.88571,-720.67206,,
34.90571,105,34.90571,87.61,34.90571,-705.29205,,
34.92571,82.5,34.92571,87.24,34.92571,-727.42206,,
34.94571,112.5,34.94571,86.87,34.94571,-697.05206,,
34.96571,92.5,34.96571,86.49,34.96571,-716.67206,,
34.98571,100,34.98571,86.12,34.98571,-708.80206,,
35.00571,110,35.00571,85.75,35.00571,-698.43207,,
35.02571,102.5,35.02571,85.37,35.02571,-705.55206,,
35.04571,62.5,35.04571,85,35.04571,-745.18207,,
35.06571,90,35.06571,85,35.06571,-717.68207,,
35.08571,80,35.08571,85,35.08571,-727.68207,,
35.10571,115,35.10571,85,35.10571,-692.68207,,
35.12571,115,35.12571,85,35.12571,-692.68207,,
35.14571,75,35.14571,85,35.14571,-732.68207,,
35.16571,120,35.16571,85,35.16571,-687.68207,,
35.18571,90,35.18571,85,35.18571,-717.68207,,
35.20571,92.5,35.20571,85,35.20571,-715.18207,,
35.22571,120,35.22571,85,35.22571,-687.68207,,
35.24571,90,35.24571,85,35.24571,-717.68207,,
35.26571,117.5,35.26571,85,35.26571,-690.18207,,
35.28571,90,35.28571,85,35.28571,-717.68207,,
35.30571,92.5,35.30571,85,35.30571,-715.18207,,
35.32571,102.5,35.32571,85,35.32571,-705.18207,,
35.34571,125,35.34571,85,35.34571,-682.68207,,
35.36571,120,35.36571,85,35.36571,-687.68207,,
35.38571,85,35.38571,85,35.38571,-722.68207,,
35.40571,95,35.40571,85,35.40571,-712.68207,,
35.42571,97.5,35.42571,85,35.42571,-710.18207,,
35.44571,95,35.44571,85,35.44571,-712.68207,,
35.46571,77.5,35.46571,85,35.46571,-730.18207,,
35.48571,90,35.48571,85,35.48571,-717.68207,,
35.50571,105,35.50571,85,35.50571,-702.68207,,
35.52571,107.5,35.52571,85,35.52571,-700.18207,,
35.54571,110,35.54571,85,35.54571,-697.68207,,
35.56571,137.5,35.56571,85,35.56571,-670.18207,,
35.58571,102.5,35.58571,85,35.58571,-705.18207,,
35.60571,102.5,35.60571,85,35.60571,-705.18207,,
35.62571,90,35.62571,85,35.62571,-717.68207,,
35.64571,117.5,35.64571,85,35.64571,-690.18207,,
35.66571,92.5,35.66571,85,35.66571,-715.18207,,
35.68571,120,35.68571,85,35.68571,-687.68207,,
35.70571,110,35.70571,85,35.70571,-697.68207,,
35.72571,85,35.72571,85,35.72571,-722.68207,,
35.74571,115,35.74571,85,35.74571,-692.68207,,
35.76571,95,35.76571,85,35.76571,-712.68207,,
35.78571,90,35.78571,85,35.78571,-717.68207,,
35.80571,85,35.80571,85,35.80571,-722.68207,,
35.82571,90,35.82571,85,35.82571,-717.68207,,
35.84571,102.5,35.84571,85,35.84571,-705.18207,,
35.86571,95,35.86571,85,35.86571,-712.68207,,
35.88571,97.5,35.88571,85,35.88571,-710.18207,,
35.90571,105,35.90571,85,35.90571,-702.68207,,
35.92571,75,35.92571,85,35.92571,-732.68207,,
35.94571,85,35.94571,85,35.94571,-722.68207,,
35.96571,95,35.96571,85,35.96571,-712.68207,,
35.98571,92.5,35.98571,85,35.98571,-715.18207,,
36.00571,90,36.00571,85,36.00571,-717.68207,,
36.02571,102.5,36.02571,85,36.02571,-705.18207,,
36.04571,97.5,36.04571,85,36.04571,-710.18207,,
36.06571,105,36.06571,85,36.06571,-702.68207,,
36.08571,92.5,36.08571,85,36.08571,-715.18207,,
36.10571,85,36.10571,85,36.10571,-722.68207,,
36.12571,67.5,36.12571,85,36.12571,-740.18207,,
36.14571,102.5,36.14571,85.07,36.14571,-705.25208,,
36.16571,115,36.16571,85.14,36.16571,-692.82208,,
36.18571,115,36.18571,85.2,36.18571,-692.88208,,
36.20571,120,36.20571,85.27,36.20571,-687.95203,,
36.22571,87.5,36.22571,85.34,36.22571,-720.52203,,
36.24571,107.5,36.24571,85.41,36.24571,-700.59204,,
36.26571,97.5,36.26571,85.48,36.26571,-710.66205,,
36.28571,95,36.28571,85.54,36.28571,-713.22205,,
36.30571,110,36.30571,85.61,36.30571,-698.29205,,
36.32571,112.5,36.32571,85.68,36.32571,-695.86206,,
36.34571,115,36.34571,85.75,36.34571,-693.43207,,
36.36571,112.5,36.36571,85.82,36.36571,-696.00208,,
